round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,accuracy_score
840,9,9,"[11.83105401992798, 11.474558806419372, 10.955442404747009, 11.08154776096344, 11.344679236412048, 11.407791304588319, 10.969506573677062, 10.727793121337891, 11.017209148406982]",1,"[0.5033333333333333, 0.5283333333333333, 0.5566666666666666, 0.5516666666666666, 0.5583333333333333, 0.43, 0.5283333333333333, 0.555, 0.505]","[0.4584, 0.5048, 0.5181, 0.5132, 0.5146, 0.4055, 0.497, 0.4821, 0.4993]",0.2234
841,10,8,"[10.948563027381898, 10.883323693275452, 11.09691481590271, 10.930659437179566, 10.793966555595398, 11.114057636260986, 10.819616675376892, 11.275496983528138]",3,"[0.46, 0.52, 0.3933333333333333, 0.48, 0.61, 0.515, 0.5266666666666666, 0.495]","[0.4557, 0.4877, 0.3732, 0.4528, 0.5185, 0.493, 0.4674, 0.4809]",0.1988
842,10,11,"[10.923177361488342, 11.00503695011139, 11.566321110725402, 11.12902798652649, 10.962197089195252, 10.992746472358704, 11.075037002563477, 10.836032247543335, 11.014572405815125, 11.023505783081054, 11.699123048782349]",2,"[0.495, 0.49833333333333335, 0.4166666666666667, 0.5083333333333333, 0.5066666666666667, 0.5833333333333334, 0.4066666666666667, 0.5816666666666667, 0.5133333333333333, 0.5316666666666666, 0.575]","[0.4706, 0.4698, 0.3862, 0.4834, 0.4736, 0.5685, 0.3872, 0.5131, 0.5157, 0.4957, 0.5452]",0.2067
843,10,9,"[10.92556369304657, 10.922485065460204, 10.82425832748413, 11.005045318603516, 10.828402876853943, 10.82249836921692, 11.26194725036621, 10.8420640707016, 10.898210144042968]",3,"[0.5016666666666667, 0.47833333333333333, 0.5383333333333333, 0.5, 0.49, 0.555, 0.4116666666666667, 0.5416666666666666, 0.5216666666666666]","[0.4855, 0.4463, 0.5346, 0.4827, 0.4532, 0.4918, 0.3992, 0.4896, 0.4856]",0.178
844,9,9,"[11.030452680587768, 10.79444179534912, 10.727775526046752, 10.829888486862183, 11.374435687065125, 10.972689867019653, 11.280359315872193, 10.859960007667542, 11.026127815246582]",3,"[0.5333333333333333, 0.6483333333333333, 0.545, 0.615, 0.41, 0.4633333333333333, 0.4066666666666667, 0.5316666666666666, 0.4116666666666667]","[0.4749, 0.5573, 0.496, 0.5401, 0.4026, 0.4489, 0.3971, 0.5041, 0.3805]",0.0892
845,10,11,"[10.751894116401672, 10.819805669784547, 11.128099274635314, 11.96479527950287, 11.166792583465575, 11.181487202644348, 11.034577012062073, 11.43497667312622, 11.408218383789062, 11.99941132068634, 11.629245114326476]",2,"[0.5316666666666666, 0.5016666666666667, 0.455, 0.4483333333333333, 0.515, 0.445, 0.44333333333333336, 0.49, 0.5033333333333333, 0.54, 0.5716666666666667]","[0.5019, 0.5065, 0.4229, 0.418, 0.4899, 0.4272, 0.4285, 0.449, 0.4477, 0.5087, 0.5138]",0.2867
846,10,7,"[10.973997640609742, 10.954295325279237, 10.988723516464233, 11.300300121307373, 11.27482328414917, 11.201604509353638, 11.374394512176513]",5,"[0.455, 0.5633333333333334, 0.5033333333333333, 0.485, 0.5316666666666666, 0.5783333333333334, 0.5266666666666666]","[0.4514, 0.4852, 0.4715, 0.4657, 0.4565, 0.5478, 0.4911]",0.2962
847,9,9,"[10.84646372795105, 11.104515337944031, 10.8838440656662, 11.186540627479554, 10.799610948562622, 10.99140179157257, 10.785062408447265, 10.928104257583618, 10.963808917999268]",5,"[0.48833333333333334, 0.5333333333333333, 0.5183333333333333, 0.5133333333333333, 0.5516666666666666, 0.5383333333333333, 0.49666666666666665, 0.5166666666666667, 0.5066666666666667]","[0.4637, 0.5067, 0.4518, 0.4883, 0.5082, 0.5297, 0.4486, 0.5163, 0.4752]",0.1822
848,10,11,"[11.379579019546508, 11.004181694984435, 11.144438695907592, 10.694828057289124, 11.03129014968872, 10.851917815208434, 11.29832739830017, 10.88870449066162, 10.686507725715638, 10.80222659111023, 10.889082908630371]",4,"[0.4683333333333333, 0.5866666666666667, 0.515, 0.5216666666666666, 0.5783333333333334, 0.5983333333333334, 0.48833333333333334, 0.6183333333333333, 0.49166666666666664, 0.535, 0.5583333333333333]","[0.4625, 0.527, 0.4798, 0.4996, 0.5232, 0.5209, 0.4636, 0.5477, 0.446, 0.4935, 0.4971]",0.149
849,10,9,"[11.219252848625183, 11.045200371742249, 10.74764816761017, 11.462653112411498, 11.087303638458252, 11.143506526947021, 10.915833592414856, 11.138567352294922, 10.902395367622375]",5,"[0.5183333333333333, 0.5616666666666666, 0.5333333333333333, 0.4483333333333333, 0.455, 0.52, 0.5283333333333333, 0.49, 0.5183333333333333]","[0.4557, 0.4856, 0.4732, 0.4313, 0.4345, 0.5107, 0.5021, 0.4932, 0.4598]",0.2161
850,10,9,"[11.42801330089569, 11.063255119323731, 10.878229355812072, 10.76043119430542, 10.879397296905518, 10.866846227645874, 11.004450750350951, 11.206030130386353, 10.845161819458008]",6,"[0.49666666666666665, 0.5116666666666667, 0.535, 0.5583333333333333, 0.5, 0.5316666666666666, 0.5816666666666667, 0.51, 0.49166666666666664]","[0.5088, 0.4641, 0.5179, 0.483, 0.4518, 0.4738, 0.5243, 0.5021, 0.4709]",0.1135
851,10,12,"[11.349644112586976, 10.781676292419434, 10.70734794139862, 10.839824891090393, 11.19317729473114, 11.015506887435913, 11.00685956478119, 10.627857995033263, 10.87835659980774, 10.854972839355469, 11.295424103736877, 11.390372824668884]",4,"[0.43333333333333335, 0.5416666666666666, 0.625, 0.5233333333333333, 0.5466666666666666, 0.5183333333333333, 0.5283333333333333, 0.485, 0.5883333333333334, 0.6216666666666667, 0.49166666666666664, 0.5016666666666667]","[0.412, 0.494, 0.5315, 0.4553, 0.5207, 0.4931, 0.4828, 0.4311, 0.5242, 0.5653, 0.4646, 0.4718]",0.185
852,10,9,"[11.17087631225586, 10.77638144493103, 11.389715385437011, 11.129504656791687, 11.4979731798172, 10.865479063987731, 11.173183703422547, 10.893882298469544, 11.11071560382843]",5,"[0.54, 0.5166666666666667, 0.5266666666666666, 0.5816666666666667, 0.5333333333333333, 0.61, 0.4866666666666667, 0.6166666666666667, 0.5316666666666666]","[0.5131, 0.4992, 0.4811, 0.5159, 0.4916, 0.5497, 0.4615, 0.5267, 0.488]",0.1169
853,10,8,"[11.718313097953796, 10.818025851249695, 10.875396776199342, 11.09887092113495, 10.69028561115265, 10.769824075698853, 11.092127203941345, 10.740340542793273]",7,"[0.5133333333333333, 0.5816666666666667, 0.5466666666666666, 0.515, 0.6633333333333333, 0.5466666666666666, 0.505, 0.6016666666666667]","[0.4808, 0.5316, 0.5599, 0.48, 0.5868, 0.5122, 0.4782, 0.5366]",0.1457
854,10,12,"[10.904051661491394, 10.962927889823913, 10.804758381843566, 11.236263751983643, 11.289408183097839, 10.817410898208617, 11.229394888877868, 10.878941917419434, 10.965089035034179, 10.90439555644989, 10.982826375961304, 10.74953453540802]",5,"[0.5416666666666666, 0.6066666666666667, 0.445, 0.47833333333333333, 0.5216666666666666, 0.55, 0.6116666666666667, 0.625, 0.6016666666666667, 0.5833333333333334, 0.5233333333333333, 0.6516666666666666]","[0.4956, 0.5864, 0.4087, 0.4631, 0.5076, 0.4986, 0.5682, 0.5628, 0.5452, 0.5424, 0.4962, 0.5629]",0.1135
855,10,9,"[11.115118598937988, 10.857715392112732, 10.836003589630128, 10.869169759750367, 10.698474884033203, 10.866475820541382, 10.814533019065857, 10.75364375114441, 10.776512861251831]",6,"[0.5533333333333333, 0.6133333333333333, 0.625, 0.5383333333333333, 0.6283333333333333, 0.6833333333333333, 0.6083333333333333, 0.6116666666666667, 0.595]","[0.5293, 0.5651, 0.5987, 0.529, 0.5868, 0.6212, 0.5677, 0.5639, 0.5327]",0.2248
856,9,13,"[11.012389016151428, 10.9917503118515, 11.204150652885437, 10.953050899505616, 10.841682052612304, 10.62868356704712, 10.82997407913208, 10.90098979473114, 10.872451639175415, 10.832644200325012, 10.902433180809021, 10.866329336166382, 10.94827585220337]",2,"[0.5266666666666666, 0.6383333333333333, 0.52, 0.6083333333333333, 0.5216666666666666, 0.6833333333333333, 0.6983333333333334, 0.5766666666666667, 0.595, 0.6133333333333333, 0.5333333333333333, 0.5783333333333334, 0.6016666666666667]","[0.505, 0.5708, 0.4577, 0.5638, 0.516, 0.5678, 0.6379, 0.5129, 0.5585, 0.5313, 0.4974, 0.541, 0.5481]",0.1253
857,10,8,"[11.03357391357422, 10.795057487487792, 10.783246445655823, 10.843196940422057, 10.640635800361633, 10.847376179695129, 10.675445985794067, 10.81007947921753]",4,"[0.625, 0.6233333333333333, 0.635, 0.595, 0.6166666666666667, 0.52, 0.645, 0.675]","[0.559, 0.5481, 0.5797, 0.5355, 0.5788, 0.513, 0.5808, 0.6287]",0.1143
858,9,11,"[10.779697251319885, 10.932664680480958, 10.734845113754272, 10.742070484161378, 10.844383645057679, 11.156490778923034, 10.819999146461488, 10.85416054725647, 10.619206166267395, 11.209290242195129, 10.799161171913147]",2,"[0.53, 0.5066666666666667, 0.6066666666666667, 0.6233333333333333, 0.52, 0.6416666666666667, 0.51, 0.5483333333333333, 0.6, 0.5933333333333334, 0.6366666666666667]","[0.4898, 0.5039, 0.5653, 0.5667, 0.4854, 0.6132, 0.48, 0.5321, 0.561, 0.5303, 0.5589]",0.1949
859,10,7,"[10.690950608253479, 10.995286798477172, 10.916781330108643, 11.319609427452088, 10.780475831031799, 11.037439632415772, 10.825499486923217]",5,"[0.6716666666666666, 0.6116666666666667, 0.5683333333333334, 0.3983333333333333, 0.5366666666666666, 0.5683333333333334, 0.54]","[0.6254, 0.5597, 0.5575, 0.3711, 0.4822, 0.5363, 0.4695]",0.1418
860,9,10,"[10.793014359474181, 10.91417498588562, 10.82268533706665, 10.876185035705566, 10.810503840446472, 10.84444818496704, 10.749197793006896, 10.628897404670715, 10.8266441822052, 10.893586444854737]",4,"[0.515, 0.6583333333333333, 0.5966666666666667, 0.6716666666666666, 0.6, 0.5583333333333333, 0.5433333333333333, 0.6583333333333333, 0.6066666666666667, 0.6433333333333333]","[0.4981, 0.5562, 0.5414, 0.5926, 0.5257, 0.5196, 0.4983, 0.5685, 0.5848, 0.5458]",0.1302
861,10,7,"[10.716347289085387, 10.985141253471374, 10.71241352558136, 10.839379501342773, 10.830574297904969, 10.881673669815063, 10.978191590309143]",7,"[0.59, 0.495, 0.5733333333333334, 0.5333333333333333, 0.645, 0.54, 0.5466666666666666]","[0.5537, 0.4867, 0.5356, 0.5006, 0.6072, 0.5055, 0.5088]",0.1053
862,9,12,"[10.918295955657959, 10.975070333480835, 10.790855526924133, 11.018732380867004, 10.973857307434082, 11.095991611480713, 11.023510599136353, 10.975671863555908, 10.77321012020111, 10.848604488372803, 10.749918150901795, 10.881477737426758]",4,"[0.59, 0.5333333333333333, 0.5966666666666667, 0.5916666666666667, 0.465, 0.63, 0.6033333333333334, 0.5683333333333334, 0.6166666666666667, 0.6483333333333333, 0.6216666666666667, 0.585]","[0.5652, 0.4713, 0.5734, 0.5388, 0.4603, 0.5676, 0.5586, 0.5048, 0.5551, 0.5965, 0.5679, 0.5702]",0.169
863,9,6,"[10.678590798377991, 10.947246432304382, 10.705795073509217, 10.792755556106567, 10.842558145523071, 11.028276562690735]",7,"[0.6516666666666666, 0.48833333333333334, 0.5933333333333334, 0.5683333333333334, 0.5383333333333333, 0.5283333333333333]","[0.5437, 0.4733, 0.5495, 0.5093, 0.522, 0.4937]",0.2783
864,10,11,"[10.775458478927613, 10.776851391792297, 11.327674865722656, 11.182005286216736, 10.730122065544128, 11.073373889923095, 10.88057987689972, 11.213359832763672, 11.101336359977722, 11.05613579750061, 10.743278217315673]",6,"[0.5933333333333334, 0.6366666666666667, 0.5333333333333333, 0.42, 0.5866666666666667, 0.5616666666666666, 0.5683333333333334, 0.59, 0.5316666666666666, 0.6033333333333334, 0.6233333333333333]","[0.5193, 0.5549, 0.5017, 0.4173, 0.5254, 0.526, 0.5231, 0.5237, 0.5302, 0.5574, 0.5786]",0.18
865,8,9,"[10.769543766975403, 11.357118034362793, 10.769198775291443, 10.803020524978638, 10.970712447166443, 10.857071876525879, 10.76019036769867, 10.990900444984437, 11.122349572181701]",5,"[0.5916666666666667, 0.6033333333333334, 0.5416666666666666, 0.6533333333333333, 0.59, 0.6333333333333333, 0.6383333333333333, 0.565, 0.5616666666666666]","[0.5472, 0.5503, 0.5249, 0.5915, 0.5213, 0.5778, 0.561, 0.5254, 0.5228]",0.0914
866,9,11,"[10.777828788757324, 10.848280382156371, 10.893105673789979, 11.180328154563904, 11.224311232566833, 10.86595265865326, 10.981149888038635, 10.742608499526977, 10.856219410896301, 10.79857096672058, 10.821300935745239]",3,"[0.6066666666666667, 0.6816666666666666, 0.5933333333333334, 0.57, 0.45166666666666666, 0.585, 0.6, 0.54, 0.6133333333333333, 0.6166666666666667, 0.5416666666666666]","[0.55, 0.593, 0.5447, 0.5339, 0.4229, 0.5316, 0.5468, 0.4872, 0.5845, 0.5494, 0.5202]",0.1208
867,10,10,"[10.805485606193542, 10.86189877986908, 10.918164372444153, 10.785644292831421, 10.75305528640747, 11.117047142982482, 11.043284392356872, 11.247263050079345, 10.741554164886475, 10.845515060424805]",3,"[0.6216666666666667, 0.5483333333333333, 0.5166666666666667, 0.6583333333333333, 0.6016666666666667, 0.63, 0.6733333333333333, 0.59, 0.6116666666666667, 0.57]","[0.5728, 0.5413, 0.4824, 0.6062, 0.5537, 0.5915, 0.5637, 0.5498, 0.545, 0.5222]",0.1987
868,9,9,"[10.785778546333313, 10.83408362865448, 10.96306345462799, 10.631965255737304, 10.831213092803955, 10.67914080619812, 10.868683195114135, 10.8121817111969, 10.983579802513123]",3,"[0.635, 0.6833333333333333, 0.585, 0.625, 0.6066666666666667, 0.5966666666666667, 0.5816666666666667, 0.5066666666666667, 0.5333333333333333]","[0.5892, 0.6131, 0.5351, 0.5701, 0.5671, 0.5423, 0.5221, 0.4795, 0.4849]",0.1514
869,9,9,"[11.217016410827636, 10.999256348609924, 10.76962239742279, 10.874343585968017, 10.926762914657592, 10.72273874282837, 11.033199048042297, 10.820289778709412, 10.830115151405334]",3,"[0.6233333333333333, 0.5966666666666667, 0.5283333333333333, 0.5733333333333334, 0.46166666666666667, 0.55, 0.5433333333333333, 0.515, 0.5616666666666666]","[0.5843, 0.561, 0.4921, 0.5526, 0.5102, 0.5368, 0.4949, 0.4583, 0.5265]",0.1135
870,9,9,"[10.769562935829162, 11.358927845954895, 11.301183223724365, 11.298620963096619, 11.044252920150758, 10.70977885723114, 10.80680866241455, 10.812821650505066, 10.645759463310242]",3,"[0.6666666666666666, 0.44333333333333336, 0.5016666666666667, 0.5183333333333333, 0.5483333333333333, 0.6033333333333334, 0.6033333333333334, 0.675, 0.575]","[0.6064, 0.4236, 0.4653, 0.4979, 0.5144, 0.541, 0.5372, 0.6063, 0.519]",0.1135
871,10,13,"[10.974233102798461, 10.771396613121032, 10.801113867759705, 11.726511645317078, 11.101755261421204, 11.350003337860107, 10.843608784675599, 11.957513308525085, 11.388598418235778, 11.119141030311585, 11.154486322402954, 11.436168837547303, 11.407390594482422]",0,"[0.6133333333333333, 0.54, 0.5666666666666667, 0.42833333333333334, 0.5366666666666666, 0.42, 0.5516666666666666, 0.6516666666666666, 0.43666666666666665, 0.5866666666666667, 0.49333333333333335, 0.47333333333333333, 0.5483333333333333]","[0.5423, 0.5059, 0.5485, 0.3842, 0.5044, 0.3915, 0.4776, 0.5658, 0.4007, 0.5383, 0.5014, 0.4673, 0.5158]",0.1135
872,10,7,"[10.756753873825073, 10.890014123916625, 11.062077617645263, 11.147300577163696, 10.853716373443604, 11.035170006752015, 10.817683911323547]",3,"[0.5133333333333333, 0.5933333333333334, 0.5116666666666667, 0.5316666666666666, 0.7066666666666667, 0.515, 0.5466666666666666]","[0.486, 0.5454, 0.5015, 0.5137, 0.5985, 0.5224, 0.5309]",0.1177
873,10,10,"[11.074658012390136, 11.197125339508057, 11.444740867614746, 11.6065363407135, 11.138858366012574, 11.493770408630372, 12.022465777397155, 11.235065722465515, 11.672798132896423, 10.876706862449646]",3,"[0.5866666666666667, 0.495, 0.495, 0.4533333333333333, 0.49833333333333335, 0.415, 0.46166666666666667, 0.61, 0.41, 0.615]","[0.5301, 0.4536, 0.4479, 0.4226, 0.4724, 0.379, 0.4391, 0.5367, 0.3811, 0.5435]",0.1135
874,9,9,"[10.753698301315307, 13.084281778335571, 12.742679452896118, 12.930122995376587, 12.408897137641906, 12.547556138038635, 12.947844409942627, 12.433916187286377, 12.879114174842835]",3,"[0.625, 0.12, 0.105, 0.1, 0.13166666666666665, 0.11333333333333333, 0.11833333333333333, 0.13, 0.13333333333333333]","[0.5815, 0.1135, 0.1135, 0.1135, 0.1135, 0.1135, 0.1135, 0.1135, 0.1135]",0.2082
875,10,7,"[10.824672818183899, 11.438649320602417, 11.477532005310058, 11.300535750389098, 11.536157822608947, 11.403616499900817, 11.107788038253783]",6,"[0.545, 0.6483333333333333, 0.30666666666666664, 0.485, 0.25666666666666665, 0.35, 0.5166666666666667]","[0.539, 0.5906, 0.3024, 0.4613, 0.255, 0.3265, 0.4591]",0.2474
876,10,8,"[10.795847296714783, 11.420806312561036, 11.468270063400269, 11.739432168006896, 11.580660319328308, 11.380632638931274, 11.25086224079132, 11.414061212539673]",8,"[0.63, 0.4483333333333333, 0.3566666666666667, 0.32166666666666666, 0.5, 0.4633333333333333, 0.28833333333333333, 0.42]","[0.5548, 0.4045, 0.3365, 0.2898, 0.4607, 0.4175, 0.2965, 0.41]",0.1149
877,7,7,"[11.34612684249878, 11.415780353546143, 11.218444752693177, 11.530125451087951, 12.017265796661377, 11.135966992378235, 12.492659521102905]",8,"[0.3933333333333333, 0.41, 0.36833333333333335, 0.3433333333333333, 0.325, 0.435, 0.23166666666666666]","[0.3798, 0.3902, 0.3441, 0.3321, 0.3056, 0.3957, 0.2201]",0.1263
878,9,10,"[12.868379211425781, 11.302889204025268, 11.347453570365905, 11.216690969467162, 11.168226671218871, 11.580506443977356, 11.251695370674133, 11.069720268249512, 11.093235158920288, 11.033575129508971]",7,"[0.11333333333333333, 0.5483333333333333, 0.4766666666666667, 0.4, 0.38333333333333336, 0.4866666666666667, 0.405, 0.30833333333333335, 0.4266666666666667, 0.44666666666666666]","[0.1135, 0.463, 0.4396, 0.3828, 0.373, 0.4367, 0.3722, 0.2921, 0.3877, 0.4037]",0.1135
879,9,11,"[11.541641592979431, 11.384393000602723, 11.07711956501007, 10.949401497840881, 11.188364958763122, 10.9417964220047, 10.980268478393555, 10.939438891410827, 11.172775840759277, 11.084215378761291, 11.00697238445282]",5,"[0.4166666666666667, 0.36333333333333334, 0.45666666666666667, 0.425, 0.425, 0.535, 0.42833333333333334, 0.47833333333333333, 0.46166666666666667, 0.5133333333333333, 0.445]","[0.3965, 0.3305, 0.4255, 0.4364, 0.3852, 0.5242, 0.412, 0.4298, 0.4377, 0.4389, 0.3906]",0.1135
880,9,13,"[11.308917331695557, 11.390011024475097, 11.422643494606017, 11.03613600730896, 11.04745638370514, 11.35178301334381, 11.300371956825256, 11.876590895652772, 11.678130412101746, 11.364318656921387, 11.210540676116944, 11.587182140350341, 11.098266553878783]",1,"[0.295, 0.43833333333333335, 0.36833333333333335, 0.46, 0.4583333333333333, 0.43166666666666664, 0.49166666666666664, 0.505, 0.4816666666666667, 0.44166666666666665, 0.31, 0.42, 0.455]","[0.2876, 0.4281, 0.3576, 0.4398, 0.423, 0.3951, 0.4856, 0.4728, 0.4709, 0.3891, 0.2804, 0.3901, 0.4483]",0.1784
881,10,8,"[11.342059350013733, 11.659069418907166, 11.225714707374573, 12.134782695770264, 11.775695419311523, 11.799859547615052, 11.644679737091064, 11.07858486175537]",3,"[0.45166666666666666, 0.38333333333333336, 0.5516666666666666, 0.42333333333333334, 0.5016666666666667, 0.41833333333333333, 0.495, 0.4866666666666667]","[0.4032, 0.3547, 0.5122, 0.4035, 0.4862, 0.4004, 0.4313, 0.4493]",0.1135
882,10,10,"[10.870781755447387, 11.438035607337952, 11.124103903770447, 11.050842714309692, 11.020436549186707, 11.166800022125244, 10.996924233436584, 11.179312133789063, 10.963974905014037, 10.961299943923951]",3,"[0.5166666666666667, 0.555, 0.6066666666666667, 0.51, 0.4816666666666667, 0.465, 0.5833333333333334, 0.6366666666666667, 0.4866666666666667, 0.495]","[0.4586, 0.5282, 0.5692, 0.4751, 0.4733, 0.4622, 0.5205, 0.5655, 0.4564, 0.4717]",0.1135
883,9,9,"[11.773260164260865, 10.717132067680359, 10.82429666519165, 10.829386234283447, 10.81315438747406, 10.67524254322052, 10.64774661064148, 10.988120102882386, 11.003336143493652]",3,"[0.38, 0.5966666666666667, 0.57, 0.5533333333333333, 0.5966666666666667, 0.505, 0.5366666666666666, 0.5183333333333333, 0.505]","[0.3554, 0.5621, 0.5224, 0.5122, 0.5365, 0.4918, 0.5288, 0.49, 0.4788]",0.1135
884,10,9,"[11.28670825958252, 11.387769103050232, 11.372648668289184, 11.232752203941345, 11.866158604621887, 10.738081860542298, 11.21844425201416, 11.621474695205688, 10.903781700134278]",4,"[0.4716666666666667, 0.5483333333333333, 0.49, 0.5366666666666666, 0.46, 0.6316666666666667, 0.5083333333333333, 0.5216666666666666, 0.575]","[0.4394, 0.4973, 0.4781, 0.5085, 0.3894, 0.5517, 0.5009, 0.5079, 0.5306]",0.1203
